Ano,Mês,Dt.Lanç,Emissão,Venc,Tipo,Contrato,Referente,Doc,Estab,Status,Valor R$
2021,jun,2021-06-07,2021-06-04,2021-06-21,CONTRATO,TOTVS 00 - TICKETS,TICKETS,813274,EQUIPLEX,LANÇADO,3823.04
2021,jun,2021-06-07,2021-06-04,2021-07-05,CONTRATO,SETI - I7,"S4 Internet Controlada, Servidor Proxy",31697,I7 NÚCLEO,LANÇADO,490.0
2021,jun,2021-06-07,2021-06-04,2021-07-05,CONTRATO,ACTTIVE - DOCNIX,Licença de Uso,7751,EQUIPLEX,LANÇADO,2799.52
2021,jun,2021-06-07,2021-06-07,2021-06-17,CONTRATO,C&C COMPUTER CLOUD,Computação na Nuvem,4959,I7 NÚCLEO,LANÇADO,45372.66
2021,jun,2021-06-07,2021-06-07,2021-06-16,CONTRATO,VALCANAIA,Consultoria Financeira,172,I7 NÚCLEO,LANÇADO,3280.0
2021,jun,2021-06-07,2021-06-07,2021-06-15,CONTRATO,CLARO CELULAR,Celular - Equiplex,948665669,EQUIPLEX,LANÇADO,405.28
2021,jun,2021-06-07,2021-06-07,2021-06-15,CONTRATO,CLARO CELULAR,Celular - Equiplex,948665669,EQUIPLEX,LANÇADO,374.97
2021,jun,2021-06-10,2021-06-08,2021-06-18,CONTRATO,CONTI CONSULTORIA,Consultoria em Sistemas - DP,722,I7 NÚCLEO,LANÇADO,4494.15
2021,jun,2021-06-10,2021-06-09,2021-06-20,CONTRATO,INFOMACH FIREWALL,Locação e Suporte SonicWall,8353,I7 NÚCLEO,LANÇADO,1900.0
2021,jun,2021-06-10,2021-06-09,2021-06-25,CONTRATO,BELLFONE - 2,Serviços de telefonia,3227,EQUIPLEX,LANÇADO,1403.83
2021,jun,2021-06-10,2021-06-09,2021-06-25,CONTRATO,BELLFONE - 1,Serviços de telefonia,3226,EQUIPLEX,LANÇADO,4180.63
2021,jun,2021-06-15,2021-06-10,2021-07-12,CONTRATO,TOTVS 03 - 365084/01 - 400003/01,TOTVS3 - 365084/01 - 400003/01,814291,EQUIPLEX,LANÇADO,8321.23
2021,jun,2021-06-11,2021-06-10,2021-06-28,CONTRATO,SANTODIGITAL 1,G Suite Business - Licenca,91952,I7 NÚCLEO,LANÇADO,7524.0
2021,jun,2021-06-11,2021-06-10,2021-06-28,CONTRATO,SANTODIGITAL 2,Suporte G Suite - Tx Manutenção,91951,I7 NÚCLEO,LANÇADO,150.0
2021,jun,2021-06-15,2021-06-10,2021-07-14,CONTRATO,TOTVS 06 - AACMBM/02 - AAD762/02 - AAETUY/01 - AAIIIF/01 - AAIZC5/01 - AAJQD4/01 - AAKFPN/01 - AALITT/01 - AAHVOT/03 - AAIBOR/04 - AADEV1/08,TOTVS6 - AACMBM/02 - AAD762/02 - AACMP4/01 - AADVE1/08,814292,EQUIPLEX,LANÇADO,1513.89
2021,jun,2021-06-15,2021-06-10,2021-07-23,CONTRATO,TOTVS 04 - 943448/02,TOTVS4 - 943448/02,814280,EQUIPLEX,LANÇADO,3123.08
2021,jun,2021-06-15,2021-06-10,2021-07-12,CONTRATO,TOTVS 02 - 400003/01,TOTVS 2 - 400003/01,814290,EQUIPLEX,LANÇADO,1278.0
2021,jun,2021-06-11,2021-06-10,2021-06-30,CONTRATO,DIGITAL WORLD,Loc.Impressoras e serviços,6793,I7 NÚCLEO,LANÇADO,2402.76
2021,jun,2021-06-15,2021-06-10,2021-07-20,CONTRATO,TOTVS 06 - AACMBM/02 - AAD762/02 - AAETUY/01 - AAIIIF/01 - AAIZC5/01 - AAJQD4/01 - AAKFPN/01 - AALITT/01 - AAHVOT/03 - AAIBOR/04 - AADEV1/08,TOTVS6 - AACMBM/02 - AAD762/02 - AACMP4/01 - AADVE1/08,814293,EQUIPLEX,LANÇADO,3648.3
2021,jun,2021-06-11,2021-06-11,2021-07-09,CONTRATO,INGRAM - OFFICE 365,Office 365 Licença,1433895,EQUIPLEX,LANÇADO,2264.22
2021,jun,2021-06-14,2021-06-13,2021-06-21,CONTRATO,TSPLUS BRASIL 1,Link Radio - Acesso Internet,1555,I7 NÚCLEO,LANÇADO,3125.0
2021,jun,2021-06-14,2021-06-14,2021-07-05,CONTRATO,GRENKE - I7,Nota I7,42701,I7 NÚCLEO,LANÇADO,843.78
2021,jun,2021-06-16,2021-06-16,2021-06-19,CONTRATO,LOCAWEB,Hospedagem,35558688,EQUIPLEX,LANÇADO,82.9
2021,jun,2021-06-21,2021-06-21,2021-07-21,CONTRATO,NEOMIND - P3916/18,Licença de Uso Fusion,13273,I7 NÚCLEO,LANÇADO,2094.08
2021,jun,2021-06-23,2021-06-22,2021-07-24,CONTRATO,TOTVS 07 - AACRAH/03,TOTVS7 - AACRAH/03,818036,EQUIPLEX,LANÇADO,1978.65
2021,jun,2021-06-23,2021-06-22,2021-07-30,CONTRATO,TOTVS 00 - TICKETS,TICKETS,818029,EQUIPLEX,LANÇADO,46290.05
2021,jun,2021-06-22,2021-06-22,2021-07-05,CONTRATO,LOCAWEB,Hospedagem - tx anual,35558688,EQUIPLEX,LANÇADO,803.36
2021,jun,2021-06-23,2021-06-23,2021-07-05,CONTRATO,LUCAS BICALHO,PJ - Lucas Bicalho,64,I7 NÚCLEO,LANÇADO,6762.53
2021,jun,2021-06-23,2021-06-23,2021-07-05,CONTRATO,LUIZA VIEIRA BORGES ALVES,PJ - Luiza Vieira B Alves,21,I7 NÚCLEO,LANÇADO,6750.0
2021,jun,2021-07-01,2021-06-23,2021-07-08,CONTRATO,VIVO OPERADORA - ALOS,Telefone - Alos,13052699370,I7 NÚCLEO,LANÇADO,121.59
2021,jun,2021-06-29,2021-06-29,2021-07-20,CONTRATO,SUPERI - G8NET - I7,Serviços de Internet,6195,I7 NÚCLEO,LANÇADO,1700.0
2021,jul,2021-07-01,2021-07-01,2021-07-07,CONTRATO,MARCOS RIBEIRO - CAMERAS,Locação de Cameras,166,I7 NÚCLEO,LANÇADO,2190.1
2021,jul,2021-07-01,2021-07-01,2021-07-20,CONTRATO,AMPLISTORE - AMPLIDRIVE,Amplidrive,1289,I7 NÚCLEO,LANÇADO,1140.0
2021,jul,2021-07-01,2021-07-01,2021-07-10,CONTRATO,C&C COMPUTER CLOUD,Computação na Nuvem,4995,I7 NÚCLEO,LANÇADO,45273.66
2021,jul,2021-07-15,2021-07-01,2021-07-22,CONTRATO,TOTVS 01 - A42305/05,TOTVS 1 - A42305/05,818545,EQUIPLEX,LANÇADO,2629.6
2021,jul,2021-07-01,2021-07-01,2021-07-20,CONTRATO,ALLE TECNOLOGIA,Gestão de ERP Totvs 12,2630,I7 NÚCLEO,LANÇADO,800.0
2021,jul,2021-07-01,2021-07-01,2021-07-20,CONTRATO,APN ,Link Radio,141,I7 NÚCLEO,LANÇADO,334.95
2021,jul,2021-07-13,2021-07-01,2021-08-05,CONTRATO,GRENKE - EQUIPLEX 1,Fatura 1,48489,EQUIPLEX,LANÇADO,1156.0
2021,jul,2021-07-01,2021-07-01,2021-07-10,CONTRATO,ILOC3 LOCAÇÕES - EQUIPLEX,NF 2 - Equiplex,39,EQUIPLEX,LANÇADO,2597.66
2021,jul,2021-07-07,2021-07-01,2021-07-15,CONTRATO,OI - TELECOM GERAL - 0800,OI - 0800,585878,EQUIPLEX,LANÇADO,337.06
2021,jul,2021-07-07,2021-07-01,2021-07-15,CONTRATO,OI - TELECOM GERAL - DDR,OI - DDR,607766,EQUIPLEX,LANÇADO,1275.13
2021,jul,2021-07-13,2021-07-01,2021-08-05,CONTRATO,GRENKE - EQUIPLEX 2,Fatura 2,48914,EQUIPLEX,LANÇADO,1926.94
2021,jul,2021-07-01,2021-07-01,2021-07-15,CONTRATO,GLOBO SOLUÇÕES - ALOS,Crachás para o DP,6573,ALOS,LANÇADO,350.0
2021,jul,2021-07-01,2021-07-01,2021-07-10,CONTRATO,ILOC3 LOCAÇÕES - I7,NF 1 - I7,40,I7 NÚCLEO,LANÇADO,2649.51
2021,jul,2021-07-07,2021-07-03,2021-08-20,CONTRATO,ALGAR TELECOM - I7,Internet,16712,I7 NÚCLEO,LANÇADO,3931.44
2021,jul,2021-07-07,2021-07-03,2021-07-20,CONTRATO,ALGAR - TRANSPLEX,Internet,91969,TRANSPLEX,LANÇADO,1458.99
2021,jul,2021-07-05,2021-07-05,2021-07-12,CONTRATO,VALIDEINFO WEB,Serviços Consulta Web,1597,I7 NÚCLEO,LANÇADO,150.0
2021,jul,2021-07-05,2021-07-05,2021-08-05,CONTRATO,ACTTIVE - DOCNIX,Licença de Uso,7915,EQUIPLEX,LANÇADO,2799.52
2021,jul,2021-07-06,2021-07-06,2021-08-05,CONTRATO,SETI - I7,"S4 Internet Controlada, Servidor Proxy",32406,I7 NÚCLEO,LANÇADO,490.0
2021,jul,2021-07-08,2021-07-06,2021-08-12,CONTRATO,VIRTOS BACKUP,Backup na Nuvem,17114,EQUIPLEX,LANÇADO,390.0
2021,jul,2021-07-07,2021-07-07,2021-08-05,CONTRATO,GRENKE - I7,Nota I7,48726,I7 NÚCLEO,LANÇADO,843.78
2021,jul,2021-07-12,2021-07-07,2021-07-20,CONTRATO,CLARO NET - HT3,Internet HT3,19414979,I7 NÚCLEO,LANÇADO,155.0
2021,jul,2021-07-07,2021-07-07,2021-07-15,CONTRATO,CLARO CELULAR,Celular - Equiplex,948665669,EQUIPLEX,LANÇADO,2488.19
2021,jul,2021-07-09,2021-07-08,2021-07-26,CONTRATO,SANTODIGITAL 1,G Suite Business - Licenca,93615,I7 NÚCLEO,LANÇADO,7524.0
2021,jul,2021-07-09,2021-07-08,2021-07-26,CONTRATO,SANTODIGITAL 2,Suporte G Suite - Tx Manutenção,93614,I7 NÚCLEO,LANÇADO,150.0
2021,jul,2021-07-09,2021-07-08,2021-08-05,CONTRATO,INGRAM - OFFICE 365,Office 365 Licença,1450541,EQUIPLEX,LANÇADO,2309.04
2021,jul,2021-07-09,2021-07-09,2021-07-20,CONTRATO,INFOMACH FIREWALL,Locação e Suporte SonicWall,8605,I7 NÚCLEO,LANÇADO,1900.0
2021,jul,2021-07-12,2021-07-10,2021-07-26,CONTRATO,CONTI CONSULTORIA,Consultoria em Sistemas - DP,840,I7 NÚCLEO,LANÇADO,8111.48
2021,jul,2021-07-15,2021-07-12,2021-08-12,CONTRATO,TOTVS 03 - 365084/01 - 400003/01,TOTVS3 - 365084/01 - 400003/01,821404,EQUIPLEX,LANÇADO,8321.23
2021,jul,2021-07-15,2021-07-12,2021-08-14,CONTRATO,TOTVS 06 - AACMBM/02 - AAD762/02 - AAETUY/01 - AAIIIF/01 - AAIZC5/01 - AAJQD4/01 - AAKFPN/01 - AALITT/01 - AAHVOT/03 - AAIBOR/04 - AADEV1/08,TOTVS6 - AACMBM/02 - AAD762/02 - AACMP4/01 - AADVE1/08,821406,EQUIPLEX,LANÇADO,1513.89
2021,jul,2021-07-15,2021-07-12,2021-08-23,CONTRATO,TOTVS 04 - 943448/02,TOTVS4 - 943448/02,821408,EQUIPLEX,LANÇADO,3123.08
2021,jul,2021-07-15,2021-07-12,2021-08-24,CONTRATO,TOTVS 07 - AACRAH/03,TOTVS7 - AACRAH/03,821405,EQUIPLEX,LANÇADO,1978.65
2021,jul,2021-07-15,2021-07-12,2021-08-12,CONTRATO,TOTVS 02 - 400003/01,TOTVS 2 - 400003/01,821400,EQUIPLEX,LANÇADO,1278.0
2021,jul,2021-07-15,2021-07-12,2021-08-20,CONTRATO,TOTVS 06 - AACMBM/02 - AAD762/02 - AAETUY/01 - AAIIIF/01 - AAIZC5/01 - AAJQD4/01 - AAKFPN/01 - AALITT/01 - AAHVOT/03 - AAIBOR/04 - AADEV1/08,TOTVS6 - AACMBM/02 - AAD762/02 - AACMP4/01 - AADVE1/08,821407,EQUIPLEX,LANÇADO,3648.3
2021,jul,2021-07-13,2021-07-13,2021-07-21,CONTRATO,TSPLUS BRASIL 1,Link Radio - Acesso Internet,1728,I7 NÚCLEO,LANÇADO,3125.0
2021,jul,2021-07-14,2021-07-13,2021-07-25,CONTRATO,BELLFONE - 2,Serviços de telefonia,3274,EQUIPLEX,LANÇADO,1403.83
2021,jul,2021-07-14,2021-07-13,2021-07-25,CONTRATO,BELLFONE - 1,Serviços de telefonia,3273,EQUIPLEX,LANÇADO,4180.63
2021,jul,2021-07-15,2021-07-14,2021-08-20,CONTRATO,SUPERI - G8NET - I7,Serviços de Internet,6381,I7 NÚCLEO,LANÇADO,1700.0
2021,jul,2021-07-14,2021-07-14,2021-08-03,CONTRATO,DIGITAL WORLD,Loc.Impressoras e serviços,7194,I7 NÚCLEO,LANÇADO,2670.92
2021,jul,2021-08-11,2021-07-20,2021-08-20,CONTRATO,NEOMIND - P3916/18,Licença de Uso Fusion,13463,I7 NÚCLEO,LANÇADO,2094.08
2021,jul,2021-08-01,2021-07-23,2021-08-08,CONTRATO,VIVO OPERADORA - ALOS,Telefone - Alos,1322910712,I7 NÚCLEO,LANÇADO,129.99
2021,jul,2021-08-09,2021-07-27,2021-08-05,CONTRATO,VALCANAIA,Consultoria Financeira,177,I7 NÚCLEO,LANÇADO,2912.0
2021,ago,2021-08-03,2021-08-01,2021-08-10,CONTRATO,C&C COMPUTER CLOUD,Computação na Nuvem,5038,I7 NÚCLEO,LANÇADO,45372.66
2021,ago,2021-08-04,2021-08-01,2021-08-14,CONTRATO,OI - TELECOM GERAL - DDR,OI - DDR,40121100,EQUIPLEX,LANÇADO,1698.0
2021,ago,2021-08-04,2021-08-01,2021-08-14,CONTRATO,OI - TELECOM GERAL - 0800,OI - 0800,-,EQUIPLEX,LANÇADO,269.72
2021,ago,2021-08-03,2021-08-02,2021-08-20,CONTRATO,AMPLISTORE - AMPLIDRIVE,Amplidrive,1344,I7 NÚCLEO,LANÇADO,1140.0
2021,ago,2021-08-16,2021-08-02,2021-09-05,CONTRATO,GRENKE - EQUIPLEX 1,Fatura 1,54223,EQUIPLEX,LANÇADO,1156.0
2021,ago,2021-08-03,2021-08-02,2021-08-20,CONTRATO,ALLE TECNOLOGIA,Gestão de ERP Totvs 12,2677,I7 NÚCLEO,LANÇADO,800.0
2021,ago,2021-08-02,2021-08-02,2021-08-20,CONTRATO,APN ,Link Radio,150,I7 NÚCLEO,LANÇADO,334.95
2021,ago,2021-08-16,2021-08-02,2021-09-05,CONTRATO,GRENKE - EQUIPLEX 2,Fatura 2,54619,EQUIPLEX,LANÇADO,1926.94
2021,ago,2021-08-09,2021-08-03,2021-08-20,CONTRATO,ALGAR - TRANSPLEX,Internet,98116,TRANSPLEX,LANÇADO,1458.99
2021,ago,2021-08-11,2021-08-03,2021-09-20,CONTRATO,ALGAR TELECOM - I7,Internet,17065,I7 NÚCLEO,LANÇADO,3931.44
2021,ago,2021-08-04,2021-08-03,2021-08-15,CONTRATO,GLOBO SOLUÇÕES - ALOS,Crachás para o DP,6743,ALOS,LANÇADO,350.0
2021,ago,2021-08-03,2021-08-03,2021-08-14,CONTRATO,HPFS - LOCAÇÃO NOTEBOOKS,Locação de Notebooks,14082021,I7 NÚCLEO,LANÇADO,1857.27
2021,ago,2021-08-04,2021-08-03,2021-08-23,CONTRATO,TOTVS 01 - A42305/05,TOTVS 1 - A42305/05,825761,EQUIPLEX,LANÇADO,2629.6
2021,ago,2021-08-03,2021-08-03,2021-08-15,CONTRATO,HPFS - LOCAÇÃO DESKTOP,Locação de Desktops,15082021,I7 NÚCLEO,LANÇADO,15045.05
2021,ago,2021-08-03,2021-08-03,2021-08-10,CONTRATO,ILOC3 LOCAÇÕES - EQUIPLEX,NF 2 - Equiplex,42,EQUIPLEX,LANÇADO,2597.66
2021,ago,2021-08-04,2021-08-03,2021-09-12,CONTRATO,VIRTOS BACKUP,Backup na Nuvem,17383,EQUIPLEX,LANÇADO,390.0
2021,ago,2021-08-03,2021-08-03,2021-08-10,CONTRATO,ILOC3 LOCAÇÕES - I7,NF 1 - I7,41,I7 NÚCLEO,LANÇADO,2649.51
2021,ago,2021-08-04,2021-08-04,2021-08-07,CONTRATO,MARCOS RIBEIRO - CAMERAS,Locação de Cameras,170,I7 NÚCLEO,LANÇADO,2190.1
2021,ago,2021-08-04,2021-08-04,2021-08-12,CONTRATO,VALIDEINFO WEB,Serviços Consulta Web,1643,I7 NÚCLEO,LANÇADO,150.0
2021,ago,2021-08-05,2021-08-04,2021-09-05,CONTRATO,ACTTIVE - DOCNIX,Licença de Uso,8054,EQUIPLEX,LANÇADO,2799.52
2021,ago,2021-08-06,2021-08-05,2021-09-06,CONTRATO,SETI - I7,"S4 Internet Controlada, Servidor Proxy",33109,I7 NÚCLEO,LANÇADO,490.0
2021,ago,2021-08-09,2021-08-05,2021-08-20,CONTRATO,CLARO NET - HT3,Internet HT3,166285,I7 NÚCLEO,LANÇADO,158.15
2021,ago,2021-08-05,2021-08-05,2021-08-15,CONTRATO,CLARO CELULAR,Celular - Equiplex,948665669,EQUIPLEX,LANÇADO,2036.98
2021,ago,2021-08-09,2021-08-06,2021-09-14,CONTRATO,TOTVS 00 - TICKETS,TICKETS,827738,EQUIPLEX,LANÇADO,2808.5
2021,ago,2021-08-09,2021-08-06,2021-09-14,CONTRATO,TOTVS 06 - AACMBM/02 - AAD762/02 - AAETUY/01 - AAIIIF/01 - AAIZC5/01 - AAJQD4/01 - AAKFPN/01 - AALITT/01 - AAHVOT/03 - AAIBOR/04 - AADEV1/08,TOTVS6 - AACMBM/02 - AAD762/02 - AACMP4/01 - AADVE1/08,827741,EQUIPLEX,LANÇADO,1614.89
2021,ago,2021-08-09,2021-08-06,2021-08-16,CONTRATO,CONTI CONSULTORIA,Consultoria em Sistemas - DP,1008,I7 NÚCLEO,LANÇADO,5087.57
2021,ago,2021-08-09,2021-08-09,2021-08-20,CONTRATO,INFOMACH FIREWALL,Locação e Suporte SonicWall,897,I7 NÚCLEO,LANÇADO,1900.0
2021,ago,2021-08-10,2021-08-09,2021-08-30,CONTRATO,TOTVS 00 - TICKETS,TICKETS,827792,EQUIPLEX,LANÇADO,667.78
2021,ago,2021-08-11,2021-08-10,2021-09-07,CONTRATO,INGRAM - OFFICE 365,Office 365 Licença,1467865,EQUIPLEX,LANÇADO,2343.6
2021,ago,2021-08-10,2021-08-10,2021-08-25,CONTRATO,BELLFONE - 2,Serviços de telefonia,3300,EQUIPLEX,LANÇADO,1403.83
2021,ago,,2021-08-10,2021-08-25,CONTRATO,BELLFONE - 1,Serviços de telefonia,,EQUIPLEX,ABERTO,
2021,ago,2021-08-13,2021-08-11,2021-09-12,CONTRATO,TOTVS 03 - 365084/01 - 400003/01,TOTVS3 - 365084/01 - 400003/01,829233,EQUIPLEX,LANÇADO,8321.23
2021,ago,2021-08-13,2021-08-11,2021-09-23,CONTRATO,TOTVS 04 - 943448/02,TOTVS4 - 943448/02,829236,EQUIPLEX,LANÇADO,3123.08
2021,ago,2021-08-13,2021-08-11,2021-09-24,CONTRATO,TOTVS 07 - AACRAH/03,TOTVS7 - AACRAH/03,829237,EQUIPLEX,LANÇADO,1978.65
2021,ago,2021-08-13,2021-08-11,2021-09-12,CONTRATO,TOTVS 02 - 400003/01,TOTVS 2 - 400003/01,829230,EQUIPLEX,LANÇADO,1278.0
2021,ago,2021-08-13,2021-08-11,2021-09-20,CONTRATO,TOTVS 06 - AACMBM/02 - AAD762/02 - AAETUY/01 - AAIIIF/01 - AAIZC5/01 - AAJQD4/01 - AAKFPN/01 - AALITT/01 - AAHVOT/03 - AAIBOR/04 - AADEV1/08,TOTVS6 - AACMBM/02 - AAD762/02 - AACMP4/01 - AADVE1/08,829234,EQUIPLEX,LANÇADO,3648.3
2021,ago,2021-08-13,2021-08-12,2021-09-01,CONTRATO,DIGITAL WORLD,Loc.Impressoras e serviços,7537,I7 NÚCLEO,LANÇADO,2281.52
2021,ago,2021-08-13,2021-08-13,2021-08-21,CONTRATO,TSPLUS BRASIL 1,Link Radio - Acesso Internet,1928,I7 NÚCLEO,LANÇADO,3125.0
2021,ago,2021-08-17,2021-08-16,2021-09-03,CONTRATO,SANTODIGITAL 1,G Suite Business - Licenca,95871,I7 NÚCLEO,LANÇADO,7524.0
2021,ago,2021-08-17,2021-08-16,2021-09-20,CONTRATO,SUPERI - G8NET - I7,Serviços de Internet,6615,I7 NÚCLEO,LANÇADO,1700.0
2021,ago,2021-08-17,2021-08-16,2021-09-03,CONTRATO,SANTODIGITAL 2,Suporte G Suite - Tx Manutenção,95870,I7 NÚCLEO,LANÇADO,150.0
2021,ago,2021-08-20,2021-08-19,2021-09-20,CONTRATO,NEOMIND - P3916/18,Licença de Uso Fusion,13692,I7 NÚCLEO,LANÇADO,2094.08
2021,ago,2021-08-20,2021-08-20,2021-09-05,CONTRATO,GRENKE - I7,Nota I7,55827,I7 NÚCLEO,LANÇADO,843.78
2021,ago,2021-08-24,2021-08-23,2021-09-01,CONTRATO,VALCANAIA,Consultoria Financeira,180,I7 NÚCLEO,LANÇADO,5824.0
2021,ago,2021-09-01,2021-08-23,2021-09-08,CONTRATO,VIVO OPERADORA - ALOS,Telefone - Alos,7133388,I7 NÚCLEO,LANÇADO,129.99
2021,ago,2021-08-24,2021-08-24,2021-09-05,CONTRATO,LUCAS BICALHO,PJ - Lucas Bicalho,66,I7 NÚCLEO,LANÇADO,6762.62
2021,ago,2021-08-24,2021-08-24,2021-09-05,CONTRATO,LUIZA VIEIRA BORGES ALVES,PJ - Luiza Vieira B Alves,23,I7 NÚCLEO,LANÇADO,6750.0
2021,set,2021-09-02,2021-09-01,2021-09-20,CONTRATO,AMPLISTORE - AMPLIDRIVE,Amplidrive,1402,I7 NÚCLEO,LANÇADO,1140.0
2021,set,2021-09-02,2021-09-01,2021-09-10,CONTRATO,C&C COMPUTER CLOUD,Computação na Nuvem,5081,I7 NÚCLEO,LANÇADO,45372.66
2021,set,2021-09-01,2021-09-01,2021-09-15,CONTRATO,GLOBO SOLUÇÕES - ALOS,Crachás para o DP,6909,ALOS,LANÇADO,350.0
2021,set,2021-09-01,2021-09-01,2021-09-22,CONTRATO,TOTVS 01 - A42305/05,TOTVS 1 - A42305/05,832969,EQUIPLEX,LANÇADO,2629.6
2021,set,2021-09-02,2021-09-01,2021-09-20,CONTRATO,ALLE TECNOLOGIA,Gestão de ERP Totvs 12,2740,I7 NÚCLEO,LANÇADO,800.0
2021,set,2021-09-02,2021-09-01,2021-09-20,CONTRATO,APN ,Link Radio,145,I7 NÚCLEO,LANÇADO,334.95
2021,set,2021-09-02,2021-09-01,2021-09-10,CONTRATO,ILOC3 LOCAÇÕES - EQUIPLEX,NF 2 - Equiplex,44,EQUIPLEX,LANÇADO,2597.66
2021,set,2021-09-06,2021-09-01,2021-09-16,CONTRATO,OI - TELECOM GERAL - 0800,OI - 0800,40349,EQUIPLEX,LANÇADO,288.73
2021,set,2021-09-06,2021-09-01,2021-09-16,CONTRATO,OI - TELECOM GERAL - DDR,OI - DDR,61547,EQUIPLEX,LANÇADO,1698.0
2021,set,2021-09-02,2021-09-01,2021-10-12,CONTRATO,VIRTOS BACKUP,Backup na Nuvem,17722,EQUIPLEX,LANÇADO,390.0
2021,set,2021-09-02,2021-09-01,2021-09-10,CONTRATO,ILOC3 LOCAÇÕES - I7,NF 1 - I7,43,I7 NÚCLEO,LANÇADO,2649.51
2021,set,2021-09-02,2021-09-02,2021-09-08,CONTRATO,MARCOS RIBEIRO - CAMERAS,Locação de Cameras,174,I7 NÚCLEO,LANÇADO,2190.1
2021,set,2021-09-03,2021-09-02,2021-09-12,CONTRATO,VALIDEINFO WEB,Serviços Consulta Web,1687,I7 NÚCLEO,LANÇADO,150.0
2021,set,2021-09-03,2021-09-03,2021-09-20,CONTRATO,ALGAR - TRANSPLEX,Internet,104610,TRANSPLEX,LANÇADO,1458.99
2021,set,2021-09-13,2021-09-03,2021-10-20,CONTRATO,ALGAR TELECOM - I7,Internet,18294,I7 NÚCLEO,LANÇADO,3931.44
2021,set,2021-09-10,2021-09-03,2021-09-20,CONTRATO,CLARO NET - HT3,Internet HT3,367479,I7 NÚCLEO,LANÇADO,155.0
2021,set,2021-09-06,2021-09-06,2021-09-15,CONTRATO,HPFS - LOCAÇÃO DESKTOP,Locação de Desktops,15092021,I7 NÚCLEO,LANÇADO,15045.05
2021,set,2021-09-06,2021-09-06,2021-09-14,CONTRATO,HPFS - LOCAÇÃO NOTEBOOKS,Locação de Notebooks,14092021,I7 NÚCLEO,LANÇADO,1857.27
2021,set,2021-09-10,2021-09-06,2021-10-05,CONTRATO,ACTTIVE - DOCNIX,Licença de Uso,8225,EQUIPLEX,LANÇADO,2799.72
2021,set,2021-09-06,2021-09-07,2021-09-15,CONTRATO,CLARO CELULAR,Celular - Equiplex,948665669,EQUIPLEX,LANÇADO,2414.73
2021,set,2021-09-10,2021-09-09,2021-10-05,CONTRATO,SETI - I7,"S4 Internet Controlada, Servidor Proxy",33836,I7 NÚCLEO,LANÇADO,490.0
2021,set,2021-09-09,2021-09-09,2021-10-10,CONTRATO,TOTVS 00 - TICKETS,TICKETS,3146457,EQUIPLEX,LANÇADO,12073.98
2021,set,2021-09-09,2021-09-09,2021-10-13,CONTRATO,TOTVS 03 - 365084/01 - 400003/01,TOTVS3 - 365084/01 - 400003/01,836191,EQUIPLEX,LANÇADO,8321.23
2021,set,2021-09-09,2021-09-09,2021-10-14,CONTRATO,TOTVS 05 - A48004/04,TOTVS5 - A48004/04,836188,EQUIPLEX,LANÇADO,1614.89
2021,set,2021-09-09,2021-09-09,2021-10-20,CONTRATO,TOTVS 05 - A48004/04,TOTVS5 - A48004/04,836192,EQUIPLEX,LANÇADO,4001.4
2021,set,2021-09-09,2021-09-09,2021-10-25,CONTRATO,TOTVS 04 - 943448/02,TOTVS4 - 943448/02,836194,EQUIPLEX,LANÇADO,3123.08
2021,set,2021-09-09,2021-09-09,2021-10-25,CONTRATO,TOTVS 07 - AACRAH/03,TOTVS7 - AACRAH/03,836195,EQUIPLEX,LANÇADO,1978.65
2021,set,2021-09-10,2021-09-09,2021-09-20,CONTRATO,INFOMACH FIREWALL,Locação e Suporte SonicWall,9146,I7 NÚCLEO,LANÇADO,1900.0
2021,set,2021-09-10,2021-09-09,2021-10-07,CONTRATO,INGRAM - OFFICE 365,Office 365 Licença,1485399,EQUIPLEX,LANÇADO,2314.98
2021,set,2021-09-09,2021-09-09,2021-10-12,CONTRATO,TOTVS 02 - 400003/01,TOTVS 2 - 400003/01,836190,EQUIPLEX,LANÇADO,1278.0
2021,set,2021-09-10,2021-09-10,2021-10-05,CONTRATO,GRENKE - I7,Nota I7,60993,I7 NÚCLEO,LANÇADO,843.78
2021,set,2021-09-10,2021-09-10,2021-09-27,CONTRATO,TOTVS 00 - TICKETS,TICKETS,835087,EQUIPLEX,LANÇADO,267.11
2021,set,2021-09-13,2021-09-10,2021-09-25,CONTRATO,BELLFONE - 2,Serviços de telefonia,3359,EQUIPLEX,LANÇADO,1403.83
2021,set,2021-09-13,2021-09-10,2021-09-25,CONTRATO,BELLFONE - 1,Serviços de telefonia,3358,EQUIPLEX,LANÇADO,4180.63
2021,set,2021-09-16,2021-09-13,2021-10-01,CONTRATO,SANTODIGITAL 1,G Suite Business - Licenca,97133,I7 NÚCLEO,LANÇADO,7524.0
2021,set,2021-09-15,2021-09-13,2021-09-23,CONTRATO,CONTI CONSULTORIA,Consultoria em Sistemas - DP,1175,I7 NÚCLEO,LANÇADO,5978.19
2021,set,2021-09-14,2021-09-13,2021-10-01,CONTRATO,SANTODIGITAL 2,Suporte G Suite - Tx Manutenção,97166,I7 NÚCLEO,LANÇADO,150.0
2021,set,2021-09-13,2021-09-13,2021-09-21,CONTRATO,TSPLUS BRASIL 1,Link Radio - Acesso Internet,2122,I7 NÚCLEO,LANÇADO,3125.0
